NN size,Encoding rate,Encoding,Network,Decoding,Rotating,yolo,Server,Frame Rate,Confidence,Cumulative Confidence
512,100,12,15.1,7.2,0.7,20,33.9,16.1290322580645,"[0.999645, 0.934455]",1.9341
512,100,10,16.2,1.7,0.9,20,24.8,17.8571428571429,"[0.890649, 0.789267, 0.536883, 0.99785, 0.992582, 0.974681, 0.678679]",5.860591
512,100,9,12.7,7.1,0.7,20,34.3,17.5438596491228,"[0.948614, 0.707247, 0.79515, 0.955738]",3.406749
512,100,10,17.6,8.2,2.2,21.5,34.4,15.8730158730159,[0.98751],0.98751
512,100,14,15.9,16.4,3.1,21.2,47.1,12.8205128205128,[0.999553],0.999553
512,100,13,14.2,16.4,3.5,20.9,46.8,13.1578947368421,"[0.922323, 0.869735, 0.991707, 0.816722, 0.712726, 0.999505]",5.312718
512,100,11,12,7.2,0.7,20.1,34,16.6666666666667,[0.999314],0.999314
512,100,11,22.9,21.5,3.5,20.8,58.1,10.752688172043,"[0.996566, 0.772516, 0.99581, 0.96974, 0.912976, 0.528281, 0.910847, 0.705421, 0.949644]",7.741801
512,100,12,15.7,15.6,3,21.3,46.3,13.1578947368421,"[0.928147, 0.56887, 0.709297, 0.932427, 0.999743]",4.138484
512,100,12,15.1,8.4,0.7,20,37.9,14.7058823529412,"[0.991761, 0.803378]",1.795139
512,100,12,17.1,15.5,3.1,21.3,47.9,12.5,"[0.997768, 0.983963, 0.901051, 0.800733, 0.554081]",4.237596
512,100,10,8.6,6.8,4.2,22.4,37.4,17.2413793103448,"[0.989169, 0.987692, 0.645989, 0.536124, 0.999381, 0.999157, 0.998734, 0.99708]",7.153326
512,100,12,15.8,17,3.4,20.9,49.2,12.8205128205128,"[0.798102, 0.724822, 0.515309, 0.973658, 0.916229, 0.880847, 0.848004, 0.797971, 0.74466, 0.744507, 0.736455, 0.702879, 0.68222]",10.065663
512,100,14,16.5,18.7,3.4,20.9,50.5,12.1951219512195,"[0.895621, 0.927361, 0.914991]",2.737973
512,100,11,14.8,15.1,3.1,21.2,45.2,13.6986301369863,"[0.975908, 0.999683, 0.970687]",2.946278
512,100,10,13.6,10.6,4.1,22,43.4,14.4927536231884,"[0.992676, 0.990975, 0.989223, 0.973161, 0.965903, 0.957251, 0.942088, 0.924996, 0.768969, 0.746125, 0.742451, 0.729376, 0.652384]",11.375578
512,100,10,10.6,6.8,0.7,20,32.4,18.8679245283019,"[0.725143, 0.999306, 0.996599, 0.985456, 0.970987, 0.962442, 0.956439, 0.641726]",7.238098
512,100,11,17.9,19.4,3.4,20.9,52.1,12.1951219512195,[],0
512,100,11,11.5,12.5,3.2,21.3,41.5,15.3846153846154,"[0.996844, 0.736467, 0.579515]",2.312826
512,100,11,12.2,14.1,3.1,21.8,44.8,14.2857142857143,[],0
512,100,12,13.6,15.4,3.8,21.1,45.4,13.8888888888889,"[0.994397, 0.994371, 0.891641]",2.880409
512,100,10,14.9,13.5,3,21.2,43.1,14.0845070422535,"[0.661903, 0.708866, 0.530468, 0.988469, 0.948162, 0.930995, 0.855537, 0.757682, 0.636425]",7.018507
512,100,9,12.4,14.5,3.6,21.3,45.6,14.2857142857143,[],0
512,100,13,14.6,16.8,3.8,20.9,46.4,13.3333333333333,"[0.938969, 0.929705, 0.92328, 0.988994, 0.962331, 0.945854, 0.917518, 0.840284, 0.527997]",7.974932
512,100,9,11.1,6.4,0.6,20,29.9,16.6666666666667,[0.987354],0.987354
512,100,12,15.7,10.1,3,22,38.3,14.7058823529412,"[0.997586, 0.834299, 0.736721, 0.545914, 0.999393]",4.113913
512,100,14,14.6,15.2,3.1,21.4,46.4,12.8205128205128,[],0
512,100,12,12.2,7.4,0.8,20.1,33.8,16.3934426229508,"[0.907073, 0.643219, 0.601284]",2.151576
512,100,10,17.7,7.4,0.7,20,33.3,15.625,"[0.990263, 0.95911, 0.951605, 0.926042, 0.922903, 0.902604, 0.897614, 0.85815, 0.767123, 0.640131, 0.629589, 0.561973, 0.531788, 0.52357, 0.507461]",11.569926
512,100,12,63.8,19.8,4.1,20.9,52.2,7.75193798449612,"[0.991813, 0.963025, 0.603469]",2.558307
512,100,11,11.2,13.4,3.1,21.6,43.8,14.9253731343284,[0.971461],0.971461
512,100,12,12.1,7.5,3.8,22,37.9,15.8730158730159,"[0.525127, 0.999808]",1.524935
512,100,10,15.2,15.7,3.1,20.9,46.8,13.5135135135135,"[0.957262, 0.884905]",1.842167
512,100,13,14.4,7.2,0.7,20,34.6,15.8730158730159,"[0.975403, 0.952052, 0.773786, 0.946, 0.706497, 0.67907, 0.640328, 0.992537, 0.953422, 0.861978, 0.848392]",9.329465
512,100,11,12.6,4.4,1.3,20.7,28.4,18.1818181818182,"[0.97382, 0.905519, 0.953494]",2.832833
512,100,6,8.3,6.4,3.3,22,34.7,20.4081632653061,"[0.998577, 0.996732, 0.994151, 0.991328, 0.972083, 0.760189]",5.71306
512,100,12,12.4,15.7,3.3,21.3,45.6,13.8888888888889,"[0.998873, 0.94494]",1.943813
512,100,13,13.8,17.7,4.2,20.9,49.2,12.8205128205128,"[0.967741, 0.908333, 0.889058, 0.87329, 0.84232, 0.782931, 0.770258, 0.750575, 0.724452, 0.702829, 0.611275, 0.992019, 0.972968, 0.628995]",11.417044
512,100,9,12.5,15,3.4,21.2,44.5,14.7058823529412,"[0.84623, 0.995841]",1.842071
512,100,11,15.2,7.1,0.7,20,33.8,16.3934426229508,"[0.972489, 0.979302, 0.964996]",2.916787
512,100,12,18.3,17.6,3.4,21.2,46.7,12.5,"[0.993986, 0.908996, 0.981632, 0.974682, 0.834449]",4.693745
512,100,11,23.3,7.5,0.8,20.4,33.7,14.2857142857143,"[0.997925, 0.925213, 0.999578, 0.998977, 0.998684, 0.953943]",5.87432
512,100,9,13.4,2.4,0.8,19.9,25.6,20,"[0.754788, 0.573192, 0.506907, 0.503965]",2.338852
512,100,9,15.2,6,1.8,21.2,30.8,17.8571428571429,"[0.618071, 0.704805, 0.767246, 0.707319, 0.91421, 0.994933]",4.706584
512,100,11,23.4,3.4,0.7,20,26.6,16.1290322580645,"[0.999262, 0.777361]",1.776623
512,100,10,14.5,7.6,2.5,21.6,34.5,16.3934426229508,"[0.767292, 0.999853, 0.999337, 0.53046]",3.296942
512,100,10,13.4,9.7,3.7,22.1,41.6,14.9253731343284,[],0
512,100,6,11.5,7.5,0.7,20,34.5,18.8679245283019,[0.652155],0.652155
512,100,11,84.2,6.8,0.7,19.9,30.8,7.8740157480315,"[0.994798, 0.546382, 0.983717, 0.883231, 0.556125, 0.632374, 0.552686, 0.770715, 0.998093, 0.995991, 0.993943, 0.897594]",9.805649
512,100,11,13.3,15.2,3.4,22.3,46.7,13.8888888888889,"[0.924148, 0.883238, 0.802992]",2.610378
512,100,15,11.6,16.7,4,20.9,47.4,13.1578947368421,"[0.666816, 0.986961, 0.672183, 0.648559, 0.996096]",3.970615
512,100,13,12.6,15.8,3.5,21.3,47.4,13.5135135135135,"[0.983659, 0.725843, 0.987442]",2.696944
512,100,9,11,8.1,3.8,22.3,39,16.6666666666667,"[0.85648, 0.628955, 0.836731, 0.686259, 0.991476]",3.999901
512,100,13,12.2,17.1,3.3,21.2,48.8,13.3333333333333,"[0.597347, 0.561891, 0.734358, 0.853874, 0.994886, 0.987102, 0.966868, 0.950183, 0.704999, 0.617309]",7.968817
512,100,8,12.9,7.5,0.6,19.9,34.1,17.8571428571429,"[0.937843, 0.875478, 0.790933, 0.708423, 0.928026, 0.821128, 0.679059, 0.798023, 0.777228, 0.990342, 0.783747, 0.998812, 0.995325, 0.960071, 0.734958]",12.779396
512,100,9,16.7,7.2,0.7,20,35.3,15.8730158730159,"[0.779831, 0.774311, 0.731166, 0.635747, 0.586395, 0.99949, 0.978677, 0.581139, 0.997212, 0.935787, 0.834702, 0.735111, 0.553303, 0.652583]",10.775454
512,100,6,15.3,3,0.7,21.2,28.7,19.2307692307692,"[0.993656, 0.788686]",1.782342
512,100,9,13,7.3,0.7,20,36,16.3934426229508,[0.977569],0.977569
512,100,11,12.6,15,3.7,21.2,45.4,14.2857142857143,"[0.633049, 0.998939]",1.631988
512,100,10,13,14,3.1,21.5,44,14.7058823529412,"[0.972523, 0.928131]",1.900654
512,100,14,16.8,18.4,3.4,20.9,50.2,12.1951219512195,[0.95807],0.95807
512,100,11,11.8,12.4,3.5,21.5,41.2,15.1515151515152,"[0.982276, 0.636576, 0.99943, 0.729622, 0.997145]",4.345049
512,100,10,14.9,18,3.4,21,49.1,12.8205128205128,[],0
512,100,12,14.3,15.7,3,21.2,45.7,13.3333333333333,"[0.995441, 0.96602]",1.961461
512,100,10,10.9,6.3,3.3,22.3,36.1,16.6666666666667,"[0.945853, 0.585507, 0.99184, 0.945834, 0.999375, 0.977702]",5.446111
512,100,8,13.8,7.6,0.7,20,35.2,17.2413793103448,"[0.999112, 0.956106, 0.999775]",2.954993
512,100,10,15.3,16.5,3.4,21.3,46.7,13.6986301369863,[],0
512,100,10,12.2,14.5,3,21.1,44.8,14.4927536231884,[0.609381],0.609381
512,100,6,11.3,15.7,3.8,21.2,45.7,15.3846153846154,"[0.735332, 0.542485, 0.999655, 0.99955, 0.999224, 0.998774, 0.998727, 0.994487, 0.974187, 0.971218, 0.970152, 0.770289, 0.642804]",11.596884
512,100,8,12.7,16.4,3.4,21,48.3,14.2857142857143,"[0.993236, 0.999747]",1.992983
512,100,10,12.1,7.4,0.7,19.9,33.9,17.2413793103448,"[0.946446, 0.998178]",1.944624
512,100,11,14.7,6,1.9,22.1,32.3,16.6666666666667,[0.990281],0.990281
512,100,12,18.1,2.8,0.6,19.9,25.9,17.5438596491228,"[0.798374, 0.998311, 0.997891, 0.996184, 0.99314, 0.849841]",5.633741
512,100,11,16.6,16.7,3.4,20.9,46.4,13.1578947368421,"[0.940552, 0.99229, 0.986667, 0.996552]",3.916061
512,100,10,11.9,7,0.7,20.1,33.1,17.5438596491228,"[0.996115, 0.990161, 0.988397, 0.980513, 0.968606, 0.919937]",5.843729
512,100,10,13.8,13.7,3,21.8,42.2,14.9253731343284,"[0.993762, 0.903343]",1.897105
512,100,10,11.8,14,3.4,21.6,45.2,14.2857142857143,"[0.64944, 0.975227]",1.624667
512,100,9,14.4,20.1,4.5,20.8,52.6,12.8205128205128,"[0.989869, 0.974761, 0.922099]",2.886729
512,100,11,15.7,18.5,3.6,20.8,51.3,12.3456790123457,"[0.849047, 0.930384, 0.709527, 0.631262, 0.537933]",3.658153
512,100,12,14.3,10.8,0.7,20,37.7,15.3846153846154,"[0.992122, 0.945849, 0.881568, 0.995531, 0.540242, 0.997895]",5.353207
512,100,10,12.4,2.1,1.3,20.4,25.6,19.6078431372549,"[0.993485, 0.835679]",1.829164
512,100,11,12,6.8,0.6,20,32,17.8571428571429,"[0.970025, 0.969057]",1.939082
512,100,9,15.5,2.9,1.4,20.1,26.5,19.2307692307692,"[0.914271, 0.804866, 0.527026, 0.998834]",3.244997
512,100,13,12.7,14.9,3,21.2,44.3,13.8888888888889,"[0.975969, 0.986417, 0.999804]",2.96219
512,100,9,10.5,7,0.6,20,31.5,19.2307692307692,"[0.740396, 0.997736, 0.970641]",2.708773
512,100,12,16.5,19.1,3.4,20.8,52.5,12.1951219512195,"[0.981597, 0.909033, 0.999813]",2.890443
512,100,14,14,15.5,3.1,21.3,47,13.1578947368421,"[0.999744, 0.825123, 0.99867]",2.823537
512,100,12,16.6,16.9,3.1,20.6,48.4,12.8205128205128,[0.740919],0.740919
512,100,10,14.3,7.9,0.7,20,34.7,16.6666666666667,"[0.774318, 0.942481]",1.716799
512,100,12,18.8,12.5,3.2,22,41.2,13.5135135135135,"[0.917247, 0.982298, 0.994556, 0.851128, 0.96894, 0.92415, 0.726455, 0.556641]",6.921415
512,100,11,17.5,16.9,3,21.3,48.5,12.8205128205128,"[0.969916, 0.61123, 0.99858, 0.995035, 0.993988, 0.984813, 0.981569, 0.981518, 0.972314, 0.845584, 0.728196, 0.688062, 0.626449, 0.623493, 0.558938]",12.559685
512,100,10,12.2,12.1,3,21.3,40.8,15.625,"[0.939484, 0.695844, 0.997365, 0.992438, 0.984541, 0.976059, 0.924352, 0.893382, 0.833847, 0.692116, 0.636163]",9.565591
512,100,10,15.4,6.8,0.6,20.3,32.6,16.9491525423729,"[0.618149, 0.999518, 0.997615, 0.997093, 0.996124, 0.995922, 0.995685, 0.995237, 0.992478, 0.990899, 0.988442, 0.919725]",11.486887
512,100,12,15.8,11,3.4,20.6,38.2,15.1515151515152,[0.816757],0.816757
512,100,16,20.9,8.3,0.8,20.9,40.1,12.987012987013,"[0.997507, 0.531664, 0.996245, 0.992726, 0.987235, 0.96549]",5.470867
512,100,9,9.5,7,3.3,22.1,36.5,17.8571428571429,"[0.984675, 0.888731, 0.831414, 0.827222, 0.741945, 0.545146]",4.819133
512,100,10,11.6,14.1,3,21.1,44.4,15.1515151515152,"[0.826426, 0.752698, 0.615737]",2.194861
512,100,12,13.4,14.4,3.3,21.3,43.6,13.8888888888889,"[0.953459, 0.978993, 0.660894]",2.593346
512,100,14,13.2,7.2,0.7,20,33.8,15.8730158730159,"[0.763394, 0.927307, 0.63306, 0.558386, 0.999431]",3.881578
512,100,14,16.7,18.3,3.4,21.3,50.3,12.0481927710843,"[0.817759, 0.996647, 0.974502]",2.788908
512,100,10,17.7,9.1,2.5,21,35.3,15.3846153846154,[],0
512,100,15,13.7,6.9,0.6,20,33.3,15.625,"[0.624574, 0.612644, 0.866419, 0.998373]",3.10201
512,100,9,11.9,2.6,1.7,20.1,26.1,20.8333333333333,"[0.821575, 0.612482, 0.969839, 0.70232, 0.520439, 0.893115, 0.738054, 0.708321]",5.966145
512,100,11,16.4,23.5,4.5,20.7,57.6,11.6279069767442,"[0.632853, 0.571448, 0.983898, 0.996966]",3.185165
512,100,12,15.7,14.8,3.3,20.4,43.3,13.5135135135135,[0.992758],0.992758
512,100,11,19.9,18,3.4,21.2,48.1,12.6582278481013,"[0.931523, 0.601231, 0.99224, 0.894551, 0.997704, 0.960636, 0.635537]",6.013422
512,100,10,11.2,6.5,0.6,23.9,35.8,17.2413793103448,"[0.999937, 0.998721, 0.99863, 0.996937, 0.942878, 0.8652, 0.647084, 0.581984]",7.031371
512,100,12,19,2.8,0.6,20,26,16.9491525423729,"[0.566414, 0.726609, 0.998286, 0.985612, 0.982193, 0.975589, 0.968062, 0.878337, 0.842964, 0.806532, 0.576975, 0.535759]",9.843332
512,100,9,14.7,14.8,0.7,20,41.3,15.1515151515152,"[0.998613, 0.987308]",1.985921
512,100,11,15.7,2.8,0.7,19.9,26.3,18.5185185185185,"[0.552852, 0.723413, 0.705704, 0.995858, 0.964092, 0.755312, 0.723474, 0.504499]",5.925204
512,100,9,21.1,4.3,1,20.1,27.9,17.2413793103448,[0.990369],0.990369
512,100,14,15.2,18.6,3.8,20.8,51.8,12.0481927710843,"[0.847376, 0.948315, 0.997767, 0.515498]",3.308956
512,100,13,14,16.2,3.3,20.9,47,13.3333333333333,[0.560557],0.560557
512,100,9,15,17.5,3.6,21,49,13.5135135135135,"[0.981502, 0.505136]",1.486638
512,100,8,12.4,12.9,2.7,21.3,42.6,15.3846153846154,"[0.990352, 0.799722]",1.790074
512,100,10,12.8,13.9,3.6,21.6,44.2,14.7058823529412,"[0.900412, 0.780783, 0.538496, 0.554262]",2.773953
512,100,9,10.2,6.6,0.6,21.4,33.8,18.1818181818182,"[0.999456, 0.998302, 0.997699]",2.995457
512,100,9,15.6,2.8,0.8,21.9,27.4,18.8679245283019,"[0.995975, 0.607206]",1.603181
512,100,14,12.9,16.6,3.6,20.9,48.1,12.987012987013,"[0.980411, 0.980053, 0.973101, 0.663047, 0.537104]",4.133716
512,100,12,13.2,11.4,2.3,21.7,40.8,14.9253731343284,[0.996512],0.996512
512,100,12,14.4,2.5,0.6,20,24.6,18.8679245283019,"[0.549922, 0.986666, 0.927887]",2.464475
512,100,12,13.6,6.9,0.7,20,33.4,16.3934426229508,"[0.999622, 0.999394]",1.999016
512,100,11,13.4,8.3,3.3,21.9,38.6,15.625,[0.959598],0.959598
512,100,13,15.7,19.9,2.8,20.5,52.3,12.3456790123457,[0.999138],0.999138
512,100,12,13.5,7,0.6,19.9,33.5,16.3934426229508,"[0.896292, 0.572623, 0.995523, 0.994329]",3.458767
512,100,9,11.2,6.3,0.6,20,31.8,18.5185185185185,[0.99949],0.99949
512,100,15,16.6,17.3,3.4,20.9,47.4,12.3456790123457,"[0.986195, 0.993546, 0.993176, 0.978377, 0.975353, 0.967535, 0.934851, 0.915734, 0.915338, 0.912446, 0.868492, 0.867071, 0.74411, 0.721026]",12.77325
512,100,11,14.1,7.5,0.6,20,34.9,16.3934426229508,"[0.577016, 0.990399, 0.689713, 0.739346, 0.558524, 0.611422, 0.982888, 0.977071, 0.620508, 0.999481]",7.746368
512,100,10,14.2,7.9,2.8,22,35.8,16.1290322580645,[0.996603],0.996603
512,100,10,14.2,13.4,3,21.2,42.8,14.7058823529412,"[0.958325, 0.997729, 0.997164]",2.953218
512,100,15,13.5,17.6,3.4,20.6,48.5,12.6582278481013,[],0
512,100,10,12.7,18,4.2,20.9,49.3,13.5135135135135,"[0.64787, 0.905029, 0.999555, 0.997288, 0.978161, 0.830759]",5.358662
512,100,12,14.8,7.4,0.7,20.1,35.2,16.1290322580645,"[0.578482, 0.999515, 0.995636, 0.994681, 0.991012, 0.53957]",5.098896
512,100,11,10.2,12.8,3.1,20.9,41.8,15.625,[0.999413],0.999413
512,100,11,16.5,18.4,3.4,20.9,51.5,12.6582278481013,"[0.938542, 0.989638, 0.938088, 0.934047, 0.929981, 0.901598, 0.843773, 0.808933, 0.723728, 0.71483, 0.714435, 0.636638, 0.604686]",10.678917
512,100,11,17.1,16.1,3.1,21.1,46.9,13.1578947368421,[0.99989],0.99989
512,100,14,15.5,7.7,0.8,20.1,35.5,15.1515151515152,[0.999564],0.999564
512,100,10,16.6,6,0.7,20,29.4,17.5438596491228,"[0.659598, 0.999741]",1.659339
512,100,10,15.1,8,2.2,21.3,33.9,16.3934426229508,"[0.654406, 0.874911, 0.628645]",2.157962
512,100,11,21.7,2.9,0.7,20,26.3,16.1290322580645,[0.999491],0.999491
512,100,10,15.8,12,2.4,21.8,41.2,14.2857142857143,[0.995609],0.995609
512,100,12,13.5,19.2,4,20.9,51.5,12.8205128205128,"[0.837437, 0.511669, 0.931099]",2.280205
512,100,14,12.8,14.8,3.6,21.2,45.2,13.6986301369863,"[0.998188, 0.873112, 0.852405, 0.712611, 0.682684]",4.119
512,100,11,13.3,7.6,0.7,20,35.7,15.8730158730159,"[0.997826, 0.815847, 0.624088]",2.437761
512,100,13,15.6,13,3.4,21.7,41.4,14.0845070422535,"[0.991776, 0.976007, 0.959979, 0.884428]",3.81219
512,100,10,16.9,13.1,2.8,21.4,43.1,13.8888888888889,"[0.989633, 0.98029]",1.969923
512,100,9,11.6,7.8,3.7,22.1,38.4,16.6666666666667,"[0.997046, 0.999343, 0.998261]",2.99465
512,100,12,15.2,8.1,0.6,20.1,39.8,14.7058823529412,[0.615402],0.615402
512,100,11,11.9,14.4,3.8,21.1,45.1,14.7058823529412,[],0
512,100,10,13,8.4,1,20.1,38,16.1290322580645,"[0.985811, 0.958409, 0.897831, 0.933548]",3.775599
512,100,11,13.6,7.9,0.9,20,37.4,15.8730158730159,[0.999831],0.999831
512,100,11,11.3,15,3.4,20.9,44.7,14.7058823529412,"[0.600039, 0.999435, 0.992455, 0.981505]",3.573434
512,100,9,10.9,13.1,3.1,21.1,42.1,15.625,"[0.949163, 0.575912, 0.980319, 0.633852, 0.530219]",3.669465
512,100,12,15.5,7.5,0.6,20.1,35.5,15.3846153846154,[],0
512,100,13,15.6,16,3.4,21.3,45.4,12.987012987013,"[0.998937, 0.821431]",1.820368
512,100,12,18.2,8.6,1.1,20,41.8,13.8888888888889,"[0.897927, 0.907086, 0.804586, 0.533043, 0.505416]",3.648058
512,100,9,11.3,7.1,3.6,22.1,36.7,17.2413793103448,"[0.995564, 0.992638, 0.999093, 0.998813, 0.996886, 0.669451]",5.652445
512,100,10,15,18.3,3.3,20.9,50,13.1578947368421,"[0.958705, 0.829396, 0.793412, 0.998786, 0.993869, 0.936429]",5.510597
512,100,10,15.6,14.8,3.4,21.5,45.4,13.5135135135135,"[0.999751, 0.717851, 0.804046]",2.521648
512,100,10,13.4,7.7,0.6,19.9,34.6,17.2413793103448,[0.525722],0.525722
512,100,11,16,7.8,0.8,20,36,15.3846153846154,"[0.999274, 0.999114]",1.998388
512,100,11,16.8,14.4,3.5,21.1,43.2,14.0845070422535,[0.999615],0.999615
512,100,10,13.8,9.4,4.8,21.5,41.2,14.9253731343284,"[0.963706, 0.724125, 0.999738, 0.999655]",3.687224
512,100,12,34,24.4,5.1,20.5,60,9.25925925925926,[0.818481],0.818481
512,100,9,12.3,7.7,0.7,20,34.7,17.5438596491228,[0.999593],0.999593
512,100,11,14.2,16.5,3.2,21.2,47.8,13.3333333333333,[0.994988],0.994988
512,100,8,14.8,7.9,0.9,20,38.2,15.3846153846154,"[0.940662, 0.769854, 0.996903]",2.707419
512,100,13,14.5,16.5,3.8,21,47.5,13.1578947368421,[0.95271],0.95271
512,100,13,13.2,15,0.9,20.1,42.8,14.2857142857143,"[0.797781, 0.566049, 0.565417]",1.929247
512,100,14,21.8,20.2,3.4,20.7,54.2,10.989010989011,"[0.985741, 0.851197, 0.512929, 0.998487, 0.889671]",4.238025
512,100,8,10.3,5.4,0.8,20,30.7,19.6078431372549,"[0.969584, 0.962336, 0.933365, 0.771682, 0.733252, 0.651019, 0.819966, 0.994582]",6.835786
512,100,9,13.6,8.6,3.3,22.1,39.4,15.8730158730159,"[0.96498, 0.664005, 0.933378, 0.903116, 0.653135, 0.604001, 0.9997, 0.999367, 0.992459]",7.714141
512,100,10,13.1,18,3.4,20.9,49.9,13.3333333333333,"[0.667548, 0.527633]",1.195181
512,100,8,15.9,16.7,3.1,21.1,48.1,13.6986301369863,[0.507501],0.507501
512,100,14,14,7,0.6,19.9,34,15.8730158730159,"[0.971692, 0.995286, 0.990564, 0.983336, 0.962763, 0.911826]",5.815467
512,100,11,11.6,7.3,0.7,20,34.4,17.2413793103448,"[0.512506, 0.810524, 0.999825]",2.322855
512,100,9,14.8,1.5,0.7,20.1,24.2,20.4081632653061,"[0.995259, 0.991293, 0.990457, 0.852215, 0.749351, 0.804133, 0.573578]",5.956286
512,100,11,14.4,14,3.4,21.6,43.6,14.0845070422535,[0.917003],0.917003
512,100,10,17.9,14.2,3.1,21.2,45.1,13.1578947368421,"[0.99071, 0.937742]",1.928452
512,100,12,14,3,0.9,21.6,27,18.1818181818182,[0.992831],0.992831
512,100,13,13.5,8.8,3.3,22.1,40.5,14.7058823529412,"[0.992868, 0.700184, 0.999556]",2.692608
512,100,9,13.2,6.8,0.6,20.2,32.8,17.8571428571429,[0.974213],0.974213
512,100,10,15.7,2.9,0.7,20.1,26.3,19.2307692307692,"[0.997096, 0.990742, 0.985469, 0.99857]",3.971877
512,100,8,14.7,3.8,1,20.9,27.3,19.2307692307692,"[0.985631, 0.918023, 0.962141, 0.936921, 0.918573, 0.870495, 0.835084, 0.677734, 0.501626, 0.908146, 0.857952, 0.704134, 0.990012, 0.967739]",12.034211
512,100,7,9,5.6,0.6,20.1,30,20.8333333333333,"[0.881264, 0.819764, 0.814772, 0.773504, 0.762985, 0.693235, 0.601922]",5.347446
512,100,13,22.1,6.1,0.7,20,29.9,14.7058823529412,"[0.904068, 0.997202, 0.994457, 0.993105, 0.9779, 0.876517, 0.666942, 0.656315, 0.589677, 0.519574]",8.175757
512,100,12,20.5,5.3,0.9,19.8,35.5,14.2857142857143,[0.785839],0.785839
512,100,12,14.5,21.4,4.9,20.3,53.5,12.3456790123457,"[0.851296, 0.754485, 0.99824, 0.995978, 0.782922]",4.382921
512,100,9,14,13,3.1,22,43,14.7058823529412,"[0.727487, 0.713225]",1.440712
512,100,8,14.2,5.6,0.6,20.1,30.8,18.5185185185185,"[0.686581, 0.993044, 0.990828, 0.990208, 0.988001, 0.981756, 0.999307, 0.98597, 0.904546, 0.628088]",9.148329
512,100,11,13.6,5.3,1.5,20.7,29.4,18.1818181818182,[0.714794],0.714794
512,100,12,14,15.1,3.1,20.9,45,14.0845070422535,[],0
512,100,7,13,6,0.3,19.8,30,18.5185185185185,[0.590878],0.590878
512,100,10,14.7,11.6,2.6,21.8,39.3,15.1515151515152,[0.998431],0.998431
512,100,12,14.4,7.6,0.8,19.9,35.6,15.8730158730159,"[0.993275, 0.966359, 0.933453, 0.928108, 0.821537, 0.741635]",5.384367
512,100,11,15.2,7.7,0.6,20.1,35.8,15.625,"[0.996635, 0.981547, 0.980519, 0.862165]",3.820866
512,100,12,18.3,13.8,3.6,21.1,42.7,13.5135135135135,"[0.999356, 0.954678]",1.954034
512,100,11,17.1,18,3.3,21.1,49.9,12.5,"[0.958115, 0.927132, 0.630745, 0.534895, 0.506024, 0.998491, 0.998317, 0.935501, 0.726882]",7.216102
512,100,9,11.6,6.9,3.3,22.2,36.4,17.2413793103448,"[0.976146, 0.711431, 0.999006, 0.993173, 0.990034, 0.974012, 0.960017, 0.939828, 0.88735, 0.873796, 0.787548, 0.759955, 0.717179, 0.608168, 0.555829]",12.733472
512,100,11,14.8,14.4,3.3,21.2,44.2,13.8888888888889,[0.896843],0.896843
512,100,11,16,17.3,3,20.8,49,12.987012987013,"[0.808179, 0.908035, 0.999828]",2.716042
512,100,12,19.9,24.8,4.4,20.4,60.1,10.752688172043,"[0.988073, 0.994366]",1.982439
512,100,3,10.2,1.8,0.9,20.5,24.8,26.3157894736842,"[0.997271, 0.997771, 0.962713, 0.938882]",3.896637
512,100,12,12.9,14.8,3.1,21.1,45.1,13.8888888888889,"[0.997517, 0.993161]",1.990678
512,100,11,16,21.2,4.3,20.7,53,12.3456790123457,"[0.927977, 0.989216, 0.988581, 0.998788, 0.998631, 0.997365, 0.597229]",6.497787
512,100,11,15.4,15.7,3.2,20.8,45.6,13.6986301369863,"[0.925468, 0.849756]",1.775224
512,100,11,13.9,15,3.3,21.1,44.1,14.0845070422535,[],0
512,100,8,8.9,6.2,0.8,19.8,31.1,20.8333333333333,"[0.958149, 0.998901]",1.95705
512,100,10,16.8,13.4,3.5,21.1,41.2,14.4927536231884,"[0.999402, 0.997618, 0.98045]",2.97747
512,100,9,10.3,12.5,3.4,21.1,41.7,15.8730158730159,"[0.963053, 0.718498, 0.551064]",2.232615
512,100,11,14.6,7.3,0.7,19.9,34.4,16.1290322580645,"[0.975109, 0.99323]",1.968339
512,100,10,17.9,6,0.8,21.5,31.1,16.1290322580645,"[0.656162, 0.570459, 0.999928, 0.949833, 0.942684, 0.86578, 0.591194, 0.505752, 0.518958, 0.512685]",7.113435
512,100,12,16.1,15.6,3.1,21.2,46.9,13.1578947368421,[0.978577],0.978577
512,100,10,12.4,7.2,0.7,19.9,32.6,17.5438596491228,"[0.996692, 0.994017]",1.990709
512,100,12,14.3,13.6,3,21.7,42.7,14.2857142857143,"[0.982462, 0.599898, 0.57033, 0.995049, 0.909993, 0.894131, 0.886969, 0.647474, 0.993834]",7.48014
512,100,10,11.6,7.8,3.6,22.2,38.4,16.3934426229508,"[0.998166, 0.999544, 0.993263, 0.990561]",3.981534
512,100,12,14.5,15,3.4,20.8,45.5,13.8888888888889,"[0.999436, 0.909883, 0.998524, 0.603549]",3.511392
512,100,12,13.6,15.1,3.1,21.1,45.4,13.6986301369863,"[0.943903, 0.680448]",1.624351
512,100,12,15.6,20.3,4.6,20.7,53.4,11.7647058823529,"[0.994354, 0.939785, 0.924102, 0.778329, 0.745493, 0.501297, 0.999533, 0.998814, 0.997881, 0.997055, 0.856253]",9.732896
